,Option Code,LAST,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theta,Vega,Volume.1,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,ASK,Exp,Strike
607,SPY200612C290,17.63,0.84,+.50,21,82.22%,17.78%,35.04%,0.08,-0.18,0.14,21,"3,156",1.525,0.01,30.94%,15.9,17.63,17.425,17.39,17.46,12 JUN 20,290
608,SPY200612C291,15.15,0.82,-.36,4,80.95%,19.05%,37.53%,0.08,-0.18,0.14,4,"2,723",1.645,0.02,30.49%,14.9,15.32,16.545,16.51,16.58,12 JUN 20,291
609,SPY200612C292,15.56,0.81,+.86,14,79.59%,20.41%,40.21%,0.08,-0.19,0.15,14,"2,260",1.775,0.02,30.03%,13.9,15.56,15.675,15.64,15.71,12 JUN 20,292
610,SPY200612C293,14.94,0.8,+.86,13,78.15%,21.85%,43.05%,0.08,-0.19,0.16,13,"1,726",1.915,0.02,29.56%,12.9,14.94,14.815,14.8,14.83,12 JUN 20,293
611,SPY200612C294,14.06,0.78,+.88,15,76.59%,23.41%,46.12%,0.07,-0.2,0.16,15,982,2.07,0.02,29.12%,11.9,14.1,13.97,13.95,13.99,12 JUN 20,294
612,SPY200612C295,13.14,0.77,+.73,174,74.96%,25.04%,49.32%,0.07,-0.21,0.17,174,"17,273",2.23,0.02,28.63%,10.9,13.14,13.13,13.11,13.15,12 JUN 20,295
613,SPY200612C296,11.87,0.75,+.10,35,73.20%,26.80%,52.79%,0.07,-0.21,0.18,35,"1,552",2.41,0.02,28.17%,9.9,11.87,12.31,12.29,12.33,12 JUN 20,296
614,SPY200612C297,10.37,0.73,-.27,78,71.36%,28.64%,56.41%,0.07,-0.21,0.18,78,"1,393",2.595,0.02,27.66%,8.9,10.97,11.495,11.48,11.51,12 JUN 20,297
615,SPY200612C298,10.58,0.71,+.68,80,69.35%,30.65%,60.37%,0.07,-0.22,0.19,80,801,2.81,0.02,27.22%,7.9,10.58,10.71,10.69,10.73,12 JUN 20,298
616,SPY200612C299,9.9,0.69,+.64,95,67.27%,32.73%,64.45%,0.07,-0.22,0.2,95,"1,611",3.025,0.02,26.69%,6.9,9.9,9.925,9.91,9.94,12 JUN 20,299
617,SPY200612C300,9.35,0.67,+.39,584,65.00%,35.00%,68.92%,0.06,-0.22,0.2,584,"21,397",3.28,0.02,26.27%,5.9,9.35,9.18,9.16,9.2,12 JUN 20,300
618,SPY200612C301,8.59,0.64,+.49,459,62.64%,37.36%,73.55%,0.06,-0.23,0.21,459,"2,189",3.54,0.03,25.77%,4.9,8.59,8.44,8.42,8.46,12 JUN 20,301
619,SPY200612C302,7.73,0.62,+.23,487,60.13%,39.87%,78.47%,0.06,-0.23,0.21,487,"4,547",3.83,0.03,25.31%,3.9,7.79,7.73,7.71,7.75,12 JUN 20,302
620,SPY200612C303,7.09,0.59,+.16,486,57.50%,42.50%,83.64%,0.06,-0.23,0.22,486,"3,618",4.14,0.03,24.84%,2.9,7.15,7.04,7.02,7.06,12 JUN 20,303
621,SPY200612C304,6.38,0.56,+.12,"1,289",54.74%,45.26%,89.05%,0.05,-0.23,0.22,"1,289","3,495",4.475,0.03,24.36%,1.9,6.52,6.375,6.36,6.39,12 JUN 20,304
622,SPY200612C305,5.76,0.54,+.10,"1,619",51.86%,48.14%,94.71%,0.05,-0.22,0.22,"1,619","2,954",4.835,0.03,23.87%,0.9,5.88,5.735,5.72,5.75,12 JUN 20,305
623,SPY200612C306,5.16,0.51,+.14,914,48.85%,51.15%,99.37%,0.05,-0.22,0.22,914,"1,722",5.125,0.03,23.39%,0.0,5.27,5.125,5.11,5.14,12 JUN 20,306
624,SPY200612C307,4.63,0.47,+.11,844,45.73%,54.27%,92.94%,0.05,-0.22,0.22,844,"3,424",4.545,0.03,22.91%,0.0,4.69,4.545,4.53,4.56,12 JUN 20,307
625,SPY200612C308,4.03,0.44,-.07,753,42.54%,57.46%,86.38%,0.04,-0.21,0.22,753,"3,043",4.015,0.03,22.50%,0.0,4.15,4.015,4.0,4.03,12 JUN 20,308
626,SPY200612C309,3.62,0.41,+.42,711,39.28%,60.72%,79.69%,0.04,-0.2,0.22,711,"3,524",3.51,0.03,22.06%,0.0,3.62,3.51,3.5,3.52,12 JUN 20,309
627,SPY200612C310,3.06,0.37,-.01,"1,934",35.98%,64.02%,72.95%,0.04,-0.19,0.21,"1,934","7,232",3.045,0.03,21.65%,0.0,3.15,3.045,3.03,3.06,12 JUN 20,310
628,SPY200612C311,2.66,0.34,+.10,631,32.64%,67.36%,66.12%,0.03,-0.18,0.2,631,"3,639",2.605,0.03,21.18%,0.0,2.7,2.605,2.59,2.62,12 JUN 20,311
629,SPY200612C312,2.25,0.31,-.01,"1,032",29.40%,70.60%,59.50%,0.03,-0.17,0.19,"1,032","5,532",2.225,0.03,20.83%,0.0,2.3,2.225,2.21,2.24,12 JUN 20,312
630,SPY200612C313,1.88,0.27,+.03,476,26.16%,73.84%,52.92%,0.03,-0.16,0.18,476,"9,441",1.87,0.03,20.42%,0.0,1.94,1.87,1.86,1.88,12 JUN 20,313
631,SPY200612C314,1.62,0.24,+.15,"1,104",23.06%,76.94%,46.62%,0.02,-0.15,0.17,"1,104","1,788",1.56,0.03,20.06%,0.0,1.62,1.56,1.55,1.57,12 JUN 20,314
632,SPY200612C315,1.32,0.21,-.05,968,20.13%,79.87%,40.66%,0.02,-0.13,0.16,968,"1,811",1.29,0.03,19.74%,0.0,1.35,1.29,1.28,1.3,12 JUN 20,315
633,SPY200612C316,1.1,0.18,+.02,304,17.36%,82.64%,35.06%,0.02,-0.12,0.15,304,"2,110",1.055,0.02,19.43%,0.0,1.11,1.055,1.05,1.06,12 JUN 20,316
634,SPY200612C317,0.9,0.16,+.07,110,14.91%,85.09%,30.09%,0.02,-0.11,0.13,110,"1,561",0.865,0.02,19.22%,0.0,0.9,0.865,0.86,0.87,12 JUN 20,317
635,SPY200612C318,0.71,0.13,-.01,184,12.60%,87.40%,25.41%,0.01,-0.09,0.12,184,"2,059",0.695,0.02,18.96%,0.0,0.73,0.695,0.69,0.7,12 JUN 20,318
636,SPY200612C319,0.58,0.11,-.01,65,10.55%,89.45%,21.27%,0.01,-0.08,0.11,65,488,0.555,0.02,18.75%,0.0,0.58,0.555,0.55,0.56,12 JUN 20,319
637,SPY200612C320,0.45,0.09,-.03,"1,695",8.81%,91.19%,17.75%,0.01,-0.07,0.09,"1,695","20,755",0.445,0.02,18.61%,0.0,0.47,0.445,0.44,0.45,12 JUN 20,320
638,SPY200612C321,0.35,0.08,-.04,47,7.30%,92.70%,14.71%,0.01,-0.06,0.08,47,837,0.355,0.01,18.50%,0.0,0.35,0.355,0.35,0.36,12 JUN 20,321
639,SPY200612C322,0.31,0.06,+.02,160,6.06%,93.94%,12.20%,0.01,-0.05,0.07,160,618,0.285,0.01,18.45%,0.0,0.31,0.285,0.28,0.29,12 JUN 20,322
640,SPY200612C323,0.23,0.05,+.01,81,5.10%,94.90%,10.27%,0.01,-0.05,0.06,81,201,0.235,0.01,18.54%,0.0,0.23,0.235,0.23,0.24,12 JUN 20,323
641,SPY200612C324,0.18,0.04,-.02,34,4.15%,95.85%,8.36%,0.0,-0.04,0.05,34,"2,333",0.185,0.01,18.47%,0.0,0.18,0.185,0.18,0.19,12 JUN 20,324
642,SPY200612C325,0.15,0.04,-.01,113,3.52%,96.48%,7.09%,0.0,-0.03,0.05,113,469,0.155,0.01,18.64%,0.0,0.15,0.155,0.15,0.16,12 JUN 20,325
643,SPY200612C326,0.13,0.03,0,55,2.90%,97.10%,5.84%,0.0,-0.03,0.04,55,109,0.125,0.01,18.69%,0.0,0.13,0.125,0.12,0.13,12 JUN 20,326
644,SPY200612C327,0.1,0.03,+.02,2,2.46%,97.54%,4.95%,0.0,-0.03,0.03,2,18,0.105,0.01,18.87%,0.0,0.1,0.105,0.1,0.11,12 JUN 20,327
645,SPY200612C328,0.08,0.02,-.02,10,2.03%,97.97%,4.08%,0.0,-0.02,0.03,10,16,0.085,0.0,18.95%,0.0,0.08,0.085,0.08,0.09,12 JUN 20,328
646,SPY200612C329,0.06,0.02,-.08,3,1.78%,98.22%,3.59%,0.0,-0.02,0.03,3,3,0.075,0.0,19.28%,0.0,0.07,0.075,0.07,0.08,12 JUN 20,329
647,SPY200612C330,0.05,0.02,-.01,13,1.54%,98.46%,3.11%,0.0,-0.02,0.02,13,"2,162",0.065,0.0,19.54%,0.0,0.06,0.065,0.06,0.07,12 JUN 20,330
648,SPY200612C331,0.06,0.01,0,5,1.32%,98.68%,2.65%,0.0,-0.02,0.02,5,22,0.055,0.0,19.74%,0.0,0.06,0.055,0.05,0.06,12 JUN 20,331
649,SPY200612C332,0.05,0.01,0,11,1.09%,98.91%,2.19%,0.0,-0.01,0.02,11,18,0.045,0.0,19.85%,0.0,0.05,0.045,0.04,0.05,12 JUN 20,332
650,SPY200612C333,0.06,0.01,0,0,1.06%,98.94%,2.13%,0.0,-0.01,0.02,0,6,0.045,0.0,20.47%,0.0,0.0,0.045,0.04,0.05,12 JUN 20,333
651,SPY200612C334,0.0,0.01,0,<empty>,0.84%,99.16%,1.69%,0.0,-0.01,0.01,<empty>,0,0.035,0.0,20.44%,0.0,0.0,0.035,0.03,0.04,12 JUN 20,334
652,SPY200612C335,0.03,0.01,-.01,13,0.63%,99.37%,1.27%,0.0,-0.01,0.01,13,"1,056",0.025,0.0,20.25%,0.0,0.04,0.025,0.02,0.03,12 JUN 20,335
653,SPY200612C340,0.03,0.01,0,0,0.54%,99.46%,1.10%,0.0,-0.01,0.01,0,477,0.025,0.0,23.09%,0.0,0.0,0.025,0.02,0.03,12 JUN 20,340
654,SPY200612C345,0.03,0.0,0,0,0.32%,99.68%,0.64%,0.0,-0.01,0.01,0,71,0.015,0.0,24.52%,0.0,0.0,0.015,0.01,0.02,12 JUN 20,345
655,SPY200612C350,0.02,0.0,0,15,0.29%,99.71%,0.59%,0.0,-0.01,0.01,15,133,0.015,0.0,27.18%,0.0,0.02,0.015,0.01,0.02,12 JUN 20,350
656,SPY200612C355,0.02,0.0,+.01,1,0.10%,99.90%,0.21%,0.0,0.0,0.0,1,21,0.005,0.0,26.86%,0.0,0.02,0.005,0.0,0.01,12 JUN 20,355
657,SPY200612C360,0.01,0.0,0,9,0.09%,99.91%,0.19%,0.0,0.0,0.0,9,57,0.005,0.0,29.15%,0.0,0.0,0.005,0.0,0.01,12 JUN 20,360
658,SPY200612C365,0.01,0.0,0,1,0.09%,99.91%,0.17%,0.0,0.0,0.0,1,122,0.005,0.0,31.39%,0.0,0.0,0.005,0.0,0.01,12 JUN 20,365
659,SPY200612C370,0.0,0.0,0,<empty>,0.08%,99.92%,0.16%,0.0,0.0,0.0,<empty>,0,0.005,0.0,33.59%,0.0,0.0,0.005,0.0,0.01,12 JUN 20,370
660,SPY200615C140,0.0,1.0,0,<empty>,99.64%,0.36%,0.69%,0.06,-0.01,0.0,<empty>,0,0.04,0.0,136.53%,165.9,0.0,165.94,165.76,166.12,15 JUN 20,140
661,SPY200615C145,0.0,1.0,0,<empty>,99.72%,0.28%,0.54%,0.06,-0.01,0.0,<empty>,0,0.03,0.0,127.13%,160.9,0.0,160.93,160.75,161.11,15 JUN 20,145
662,SPY200615C150,0.0,1.0,0,<empty>,99.72%,0.28%,0.55%,0.06,-0.01,0.0,<empty>,0,0.03,0.0,121.70%,155.9,0.0,155.93,155.75,156.11,15 JUN 20,150
663,SPY200615C155,0.0,1.0,0,<empty>,99.71%,0.29%,0.55%,0.06,-0.01,0.0,<empty>,0,0.03,0.0,116.41%,150.9,0.0,150.93,150.75,151.11,15 JUN 20,155
664,SPY200615C160,0.0,1.0,0,<empty>,99.71%,0.29%,0.56%,0.07,-0.01,0.0,<empty>,0,0.03,0.0,111.28%,145.9,0.0,145.93,145.75,146.11,15 JUN 20,160
665,SPY200615C165,0.0,1.0,0,<empty>,99.71%,0.29%,0.57%,0.07,-0.01,0.0,<empty>,0,0.03,0.0,106.36%,140.9,0.0,140.93,140.75,141.11,15 JUN 20,165
666,SPY200615C170,124.1,1.0,+.30,1,99.70%,0.30%,0.57%,0.07,-0.01,0.0,1,13,0.03,0.0,101.50%,135.9,0.0,135.93,135.75,136.11,15 JUN 20,170
667,SPY200615C175,0.0,1.0,0,<empty>,99.70%,0.30%,0.59%,0.07,-0.01,0.0,<empty>,1,0.03,0.0,96.89%,130.9,0.0,130.93,130.75,131.11,15 JUN 20,175
668,SPY200615C180,0.0,1.0,0,<empty>,99.70%,0.30%,0.59%,0.07,-0.01,0.0,<empty>,1,0.03,0.0,92.21%,125.9,0.0,125.93,125.75,126.11,15 JUN 20,180
669,SPY200615C185,0.0,1.0,0,<empty>,99.65%,0.35%,0.69%,0.08,-0.01,0.0,<empty>,10,0.035,0.0,89.11%,120.9,0.0,120.935,120.76,121.11,15 JUN 20,185
670,SPY200615C190,0.0,1.0,0,<empty>,99.68%,0.32%,0.61%,0.08,-0.01,0.0,<empty>,0,0.03,0.0,83.45%,115.9,0.0,115.93,115.75,116.11,15 JUN 20,190
671,SPY200615C195,87.35,1.0,<empty>,302,99.59%,0.41%,0.80%,0.08,-0.01,0.0,302,302,0.04,0.0,81.53%,110.9,0.0,110.94,110.76,111.12,15 JUN 20,195
672,SPY200615C200,82.44,1.0,<empty>,303,99.58%,0.42%,0.82%,0.08,-0.01,0.01,303,303,0.04,0.0,77.28%,105.9,0.0,105.94,105.76,106.12,15 JUN 20,200
673,SPY200615C205,0.0,1.0,0,<empty>,99.48%,0.52%,1.02%,0.08,-0.01,0.01,<empty>,0,0.05,0.0,74.88%,100.9,0.0,100.95,100.77,101.13,15 JUN 20,205
674,SPY200615C210,0.0,1.0,0,<empty>,99.42%,0.58%,1.13%,0.09,-0.02,0.01,<empty>,0,0.055,0.0,71.47%,95.9,0.0,95.955,95.78,96.13,15 JUN 20,210
675,SPY200615C215,0.0,1.0,0,<empty>,99.40%,0.60%,1.17%,0.09,-0.02,0.01,<empty>,0,0.055,0.0,67.38%,90.9,0.0,90.955,90.78,91.13,15 JUN 20,215
676,SPY200615C220,0.0,0.99,0,<empty>,99.25%,0.75%,1.47%,0.09,-0.02,0.01,<empty>,0,0.07,0.0,65.14%,85.9,0.0,85.97,85.79,86.15,15 JUN 20,220
677,SPY200615C225,61.1,0.99,<empty>,1,99.13%,0.87%,1.70%,0.09,-0.02,0.01,1,1,0.08,0.0,62.09%,80.9,0.0,80.98,80.8,81.16,15 JUN 20,225
678,SPY200615C230,56.27,0.99,<empty>,1,99.00%,1.00%,1.96%,0.09,-0.02,0.01,1,1,0.09,0.0,58.95%,75.9,0.0,75.99,75.81,76.17,15 JUN 20,230
679,SPY200615C235,46.75,0.99,<empty>,2,98.82%,1.18%,2.31%,0.1,-0.03,0.01,2,1,0.105,0.0,56.04%,70.9,0.0,71.005,70.83,71.18,15 JUN 20,235
680,SPY200615C240,0.0,0.99,0,<empty>,98.50%,1.50%,2.94%,0.1,-0.03,0.02,<empty>,8,0.135,0.0,53.80%,65.9,0.0,66.035,65.87,66.2,15 JUN 20,240
681,SPY200615C245,56.42,0.99,+6.02,1,98.20%,1.80%,3.53%,0.1,-0.04,0.02,1,2,0.16,0.0,50.97%,60.9,0.0,61.06,61.03,61.09,15 JUN 20,245
682,SPY200615C250,34.01,0.98,+1.06,10,97.79%,2.21%,4.34%,0.1,-0.04,0.03,10,20,0.195,0.0,48.30%,55.9,0.0,56.095,56.06,56.13,15 JUN 20,250
683,SPY200615C255,38.91,0.98,<empty>,40,97.99%,2.01%,3.96%,0.1,-0.03,0.03,40,15,0.16,0.0,42.87%,50.9,0.0,51.06,50.95,51.17,15 JUN 20,255
684,SPY200615C256,0.0,0.98,0,<empty>,97.87%,2.13%,4.20%,0.1,-0.04,0.03,<empty>,0,0.17,0.0,42.46%,49.9,0.0,50.07,49.96,50.18,15 JUN 20,256
685,SPY200615C257,0.0,0.98,0,<empty>,97.69%,2.31%,4.54%,0.1,-0.04,0.03,<empty>,0,0.185,0.0,42.19%,48.9,0.0,49.085,48.98,49.19,15 JUN 20,257
686,SPY200615C258,0.0,0.98,0,<empty>,97.16%,2.84%,5.59%,0.1,-0.05,0.03,<empty>,0,0.24,0.0,43.13%,47.9,0.0,48.14,48.09,48.19,15 JUN 20,258
687,SPY200615C259,0.0,0.97,0,<empty>,96.81%,3.19%,6.27%,0.1,-0.05,0.04,<empty>,0,0.275,0.0,43.27%,46.9,0.0,47.175,47.14,47.21,15 JUN 20,259
688,SPY200615C260,42.0,0.97,0,0,96.69%,3.31%,6.52%,0.1,-0.05,0.04,0,34,0.285,0.0,42.68%,45.9,0.0,46.185,46.14,46.23,15 JUN 20,260
689,SPY200615C261,0.0,0.97,0,<empty>,96.68%,3.32%,6.53%,0.1,-0.05,0.04,<empty>,1,0.28,0.0,41.70%,44.9,0.0,45.18,45.13,45.23,15 JUN 20,261
690,SPY200615C262,0.0,0.97,0,<empty>,96.81%,3.19%,6.27%,0.1,-0.05,0.04,<empty>,0,0.26,0.0,40.34%,43.9,0.0,44.16,44.06,44.26,15 JUN 20,262
691,SPY200615C263,0.0,0.97,0,<empty>,96.72%,3.28%,6.46%,0.1,-0.05,0.04,<empty>,0,0.265,0.0,39.63%,42.9,0.0,43.165,43.06,43.27,15 JUN 20,263
692,SPY200615C264,0.0,0.97,0,<empty>,95.97%,4.03%,7.93%,0.1,-0.06,0.05,<empty>,0,0.345,0.0,40.65%,41.9,0.0,42.245,42.2,42.29,15 JUN 20,264
693,SPY200615C265,36.88,0.96,0,0,95.74%,4.26%,8.38%,0.1,-0.06,0.05,0,96,0.365,0.0,40.20%,40.9,0.0,41.265,41.22,41.31,15 JUN 20,265
694,SPY200615C266,38.8,0.96,+6.47,1,95.51%,4.49%,8.84%,0.1,-0.07,0.05,1,1,0.385,0.0,39.72%,39.9,38.8,40.285,40.24,40.33,15 JUN 20,266
695,SPY200615C267,39.91,0.96,+9.36,1,95.27%,4.73%,9.31%,0.1,-0.07,0.05,1,1,0.405,0.0,39.22%,38.9,0.0,39.305,39.26,39.35,15 JUN 20,267
696,SPY200615C268,0.0,0.96,0,<empty>,95.03%,4.97%,9.79%,0.1,-0.07,0.06,<empty>,0,0.425,0.0,38.70%,37.9,0.0,38.325,38.28,38.37,15 JUN 20,268
697,SPY200615C269,0.0,0.95,0,<empty>,94.70%,5.30%,10.43%,0.1,-0.07,0.06,<empty>,44,0.455,0.0,38.33%,36.9,0.0,37.355,37.31,37.4,15 JUN 20,269
698,SPY200615C270,34.19,0.95,+2.10,3,94.41%,5.59%,11.01%,0.1,-0.08,0.06,3,70,0.48,0.0,37.84%,35.9,34.19,36.38,36.34,36.42,15 JUN 20,270
699,SPY200615C271,0.0,0.95,0,<empty>,94.07%,5.93%,11.68%,0.1,-0.08,0.06,<empty>,10,0.51,0.0,37.40%,34.9,0.0,35.41,35.37,35.45,15 JUN 20,271
700,SPY200615C272,34.75,0.95,+4.71,1,93.72%,6.28%,12.36%,0.1,-0.08,0.07,1,28,0.54,0.0,36.93%,33.9,0.0,34.44,34.4,34.48,15 JUN 20,272
701,SPY200615C273,33.9,0.94,+4.02,1,93.26%,6.74%,13.28%,0.1,-0.09,0.07,1,33,0.585,0.01,36.65%,32.9,0.0,33.485,33.45,33.52,15 JUN 20,273
702,SPY200615C274,0.0,0.94,0,<empty>,92.94%,7.06%,13.91%,0.1,-0.09,0.08,<empty>,5,0.61,0.01,36.05%,31.9,0.0,32.51,32.47,32.55,15 JUN 20,274
703,SPY200615C275,29.74,0.93,+5.26,2,92.49%,7.51%,14.78%,0.1,-0.09,0.08,2,37,0.65,0.01,35.62%,30.9,0.0,31.55,31.51,31.59,15 JUN 20,275
704,SPY200615C276,11.74,0.93,-2.32,2,92.04%,7.96%,15.67%,0.1,-0.1,0.08,2,11,0.69,0.01,35.16%,29.9,0.0,30.59,30.55,30.63,15 JUN 20,276
705,SPY200615C277,28.0,0.93,+6.62,1,91.55%,8.45%,16.64%,0.1,-0.1,0.09,1,26,0.735,0.01,34.72%,28.9,0.0,29.635,29.59,29.68,15 JUN 20,277
706,SPY200615C278,23.52,0.92,+4.42,25,91.00%,9.00%,17.71%,0.1,-0.1,0.09,25,29,0.785,0.01,34.31%,27.9,0.0,28.685,28.64,28.73,15 JUN 20,278
707,SPY200615C279,24.46,0.92,0,0,90.41%,9.59%,18.87%,0.1,-0.11,0.1,0,209,0.84,0.01,33.90%,26.9,0.0,27.74,27.7,27.78,15 JUN 20,279
708,SPY200615C280,26.52,0.91,+.08,36,89.78%,10.22%,20.13%,0.1,-0.11,0.1,36,291,0.9,0.01,33.51%,25.9,26.52,26.8,26.76,26.84,15 JUN 20,280
709,SPY200615C281,18.87,0.9,-2.30,2,89.13%,10.87%,21.40%,0.1,-0.12,0.11,2,116,0.96,0.01,33.07%,24.9,0.0,25.86,25.82,25.9,15 JUN 20,281
710,SPY200615C282,18.21,0.9,+2.64,2,88.40%,11.60%,22.83%,0.1,-0.12,0.11,2,411,1.03,0.01,32.68%,23.9,0.0,24.93,24.89,24.97,15 JUN 20,282
711,SPY200615C283,20.11,0.89,0,0,87.66%,12.34%,24.29%,0.1,-0.12,0.12,0,86,1.1,0.01,32.25%,22.9,0.0,24.0,23.96,24.04,15 JUN 20,283
712,SPY200615C284,21.61,0.88,+1.49,1,86.87%,13.13%,25.85%,0.1,-0.13,0.12,1,127,1.175,0.01,31.81%,21.9,21.61,23.075,23.04,23.11,15 JUN 20,284
713,SPY200615C285,22.32,0.87,+5.11,53,86.00%,14.00%,27.57%,0.1,-0.13,0.13,53,722,1.26,0.01,31.41%,20.9,0.0,22.16,22.12,22.2,15 JUN 20,285
714,SPY200615C286,16.05,0.86,-1.35,2,85.08%,14.92%,29.38%,0.1,-0.14,0.13,2,284,1.35,0.01,30.99%,19.9,0.0,21.25,21.21,21.29,15 JUN 20,286
715,SPY200615C287,19.28,0.86,+.75,1,84.11%,15.89%,31.29%,0.1,-0.14,0.14,1,124,1.445,0.01,30.56%,18.9,19.28,20.345,20.31,20.38,15 JUN 20,287
716,SPY200615C288,18.13,0.85,+2.20,1,83.29%,16.71%,32.90%,0.1,-0.15,0.15,1,473,1.51,0.01,29.88%,17.9,18.13,19.41,19.35,19.47,15 JUN 20,288
717,SPY200615C289,16.9,0.83,0,0,81.95%,18.05%,35.53%,0.1,-0.15,0.15,0,342,1.66,0.01,29.72%,16.9,0.0,18.56,18.52,18.6,15 JUN 20,289
718,SPY200615C290,17.75,0.82,+1.54,6,80.74%,19.26%,37.91%,0.1,-0.16,0.16,6,"1,107",1.785,0.01,29.33%,15.9,17.75,17.685,17.65,17.72,15 JUN 20,290
719,SPY200615C291,15.89,0.81,+.50,1,79.45%,20.55%,40.45%,0.09,-0.16,0.17,1,426,1.92,0.02,28.94%,14.9,15.89,16.82,16.79,16.85,15 JUN 20,291
720,SPY200615C292,15.55,0.8,+.51,3,78.11%,21.89%,43.09%,0.09,-0.17,0.17,3,568,2.06,0.02,28.52%,13.9,15.55,15.96,15.93,15.99,15 JUN 20,292
721,SPY200615C293,13.55,0.79,0,0,76.87%,23.13%,45.52%,0.09,-0.17,0.18,0,600,2.17,0.02,27.87%,12.9,0.0,15.07,15.05,15.09,15 JUN 20,293
722,SPY200615C294,13.81,0.77,+.99,39,75.22%,24.78%,48.76%,0.09,-0.17,0.19,39,771,2.36,0.02,27.61%,11.9,13.83,14.26,14.24,14.28,15 JUN 20,294
723,SPY200615C295,12.72,0.75,+.77,31,73.67%,26.33%,51.82%,0.09,-0.18,0.2,31,763,2.52,0.02,27.11%,10.9,12.75,13.42,13.4,13.44,15 JUN 20,295
724,SPY200615C296,11.9,0.74,0,25,71.94%,28.06%,55.20%,0.09,-0.18,0.2,25,565,2.71,0.02,26.70%,9.9,11.9,12.61,12.59,12.63,15 JUN 20,296
725,SPY200615C297,11.23,0.72,+.12,30,70.21%,29.79%,58.61%,0.09,-0.18,0.21,30,453,2.89,0.02,26.16%,8.9,11.23,11.79,11.77,11.81,15 JUN 20,297
726,SPY200615C298,11.22,0.7,+.97,18,68.21%,31.79%,62.54%,0.08,-0.19,0.22,18,498,3.13,0.02,25.84%,7.9,11.22,11.03,11.01,11.05,15 JUN 20,298
727,SPY200615C299,10.42,0.68,+1.42,39,66.19%,33.81%,66.50%,0.08,-0.19,0.22,39,578,3.36,0.02,25.40%,6.9,10.42,10.26,10.24,10.28,15 JUN 20,299
728,SPY200615C300,9.65,0.66,+.37,67,64.05%,35.95%,70.69%,0.08,-0.19,0.23,67,"1,368",3.61,0.02,24.96%,5.9,9.65,9.51,9.49,9.53,15 JUN 20,300
729,SPY200615C301,8.92,0.64,+.57,74,61.80%,38.20%,75.12%,0.08,-0.19,0.23,74,901,3.88,0.02,24.52%,4.9,8.92,8.78,8.76,8.8,15 JUN 20,301
730,SPY200615C302,8.19,0.61,+.52,90,59.43%,40.57%,79.76%,0.07,-0.19,0.24,90,872,4.17,0.03,24.08%,3.9,8.21,8.07,8.05,8.09,15 JUN 20,302
731,SPY200615C303,7.37,0.59,+.37,105,56.96%,43.04%,84.60%,0.07,-0.19,0.24,105,"1,097",4.47,0.03,23.59%,2.9,7.54,7.37,7.35,7.39,15 JUN 20,303
732,SPY200615C304,6.77,0.56,+.26,802,54.35%,45.65%,89.71%,0.07,-0.19,0.24,802,"1,068",4.81,0.03,23.16%,1.9,6.77,6.71,6.68,6.74,15 JUN 20,304
733,SPY200615C305,6.2,0.53,+.30,736,51.63%,48.37%,95.05%,0.06,-0.19,0.25,736,766,5.185,0.03,22.77%,0.9,6.23,6.085,6.06,6.11,15 JUN 20,305
734,SPY200615C306,5.5,0.51,0,107,48.81%,51.19%,99.41%,0.06,-0.19,0.25,107,652,5.475,0.03,22.33%,0.0,5.54,5.475,5.46,5.49,15 JUN 20,306
735,SPY200615C307,4.99,0.48,+.19,173,45.90%,54.10%,93.39%,0.06,-0.18,0.25,173,854,4.9,0.03,21.93%,0.0,5.02,4.9,4.88,4.92,15 JUN 20,307
736,SPY200615C308,4.3,0.45,+.05,352,42.90%,57.10%,87.20%,0.05,-0.18,0.25,352,722,4.34,0.03,21.45%,0.0,4.31,4.34,4.32,4.36,15 JUN 20,308
737,SPY200615C309,3.96,0.42,+.18,502,39.86%,60.14%,80.97%,0.05,-0.17,0.24,502,941,3.845,0.03,21.12%,0.0,3.96,3.845,3.83,3.86,15 JUN 20,309
738,SPY200615C310,3.38,0.38,+.03,776,36.78%,63.22%,74.64%,0.05,-0.17,0.24,776,"1,362",3.37,0.03,20.74%,0.0,3.46,3.37,3.36,3.38,15 JUN 20,310
739,SPY200615C311,2.5,0.35,+.10,234,33.67%,66.33%,68.27%,0.04,-0.16,0.23,234,406,2.925,0.03,20.34%,0.0,2.72,2.925,2.92,2.93,15 JUN 20,311
740,SPY200615C312,2.6,0.32,+.40,122,30.57%,69.43%,61.95%,0.04,-0.15,0.22,122,443,2.52,0.03,19.97%,0.0,2.6,2.52,2.51,2.53,15 JUN 20,312
741,SPY200615C313,2.19,0.29,+.25,61,27.51%,72.49%,55.71%,0.04,-0.14,0.21,61,686,2.15,0.03,19.60%,0.0,2.19,2.15,2.14,2.16,15 JUN 20,313
742,SPY200615C314,1.82,0.26,+.15,78,24.55%,75.45%,49.67%,0.03,-0.13,0.2,78,"1,067",1.82,0.03,19.26%,0.0,1.82,1.82,1.81,1.83,15 JUN 20,314
743,SPY200615C315,1.58,0.23,+.03,439,21.71%,78.29%,43.91%,0.03,-0.12,0.19,439,"2,220",1.53,0.03,18.96%,0.0,1.58,1.53,1.52,1.54,15 JUN 20,315
